timestamp,Open,High,Low,Close,Volume,Log_Returns,Range_Vol,RSI_14,EMA_20,OBV,ATRr_14
2021-10-15 15:00:00,60096.08,60169.5,59700.0,60090.68,18638.744,-8.969374749903154e-05,0.007813191662999985,69.92470418247832,59120.347937905935,-792.5110000000022,619.6280068504609
2021-10-15 16:00:00,60086.78,61600.0,60040.55,61489.72,44099.834,0.02301525172845952,0.02536114979869801,78.22019791129577,59346.00242001013,43307.323000000004,686.758149218285
2021-10-15 17:00:00,61489.72,61946.0,61100.0,61800.29,35847.106,0.005038050640207611,0.013689256150739746,79.56750846918172,59579.74409429488,79154.429,698.1325671312646
2021-10-15 18:00:00,61800.3,61895.0,61528.35,61694.86,12969.433,-0.0017074358889991668,0.005942958619243183,77.80785712108694,59781.18370436204,66184.996,674.455240907603
2021-10-15 19:00:00,61694.86,61705.0,61300.34,61507.61,10806.43,-0.003039714125541897,0.006579023311099285,74.6502057434296,59945.60525632756,55378.566,655.1841522713459
2021-10-15 20:00:00,61507.6,63997.61,61300.0,62618.88,51445.945,0.017905923084047228,0.043079818738374125,79.87108393888305,60200.20285096303,106824.511,801.0717128233925
2021-10-15 21:00:00,62618.87,62645.56,60806.75,61278.76,28826.936,-0.02163353983811493,0.03000729779780135,63.016066848396754,60302.92257944275,77997.575,875.1958761931501
2021-10-15 22:00:00,61275.25,61609.35,61272.41,61351.17,10239.419,0.0011809516390578797,0.005491989802313388,63.46470048614076,60402.75566711487,88236.99399999999,836.749027893639
2021-10-15 23:00:00,61351.17,61864.7,60947.51,61702.33,10811.72,0.005707451689756198,0.014864754702131914,65.64143249020788,60526.52465119917,99048.71399999999,842.4948116155215
2021-10-16 00:00:00,61702.33,61800.47,61200.82,61482.67,9892.251,-0.0035663470847613703,0.009753154832085227,63.10857201904108,60617.58611298973,89156.46299999999,825.1487536429843
2021-10-16 01:00:00,61478.05,61598.85,61217.11,61422.36,6397.982,-0.0009814082440838601,0.006215000530751308,62.396674154071334,60694.231245085946,82758.48099999999,793.4766998113424
2021-10-16 02:00:00,61422.36,61785.0,61151.0,61662.61,7397.303,0.00390381222195385,0.010281757453990351,64.13243536117804,60786.457793173,90155.78399999999,782.0855069676752
2021-10-16 03:00:00,61662.61,61779.28,61385.72,61691.63,5189.007,0.0004705148446519273,0.006379471574993199,64.34651942896275,60872.66467001367,95344.79099999998,754.3336850414125
2021-10-16 04:00:00,61691.62,62234.82,61587.06,61784.77,10443.719,0.0015086286556013238,0.010484137110164885,65.06719439201721,60959.53184429808,105788.50999999998,746.7212789670261
2021-10-16 05:00:00,61784.77,62444.23,61758.42,62172.47,10040.718,0.00625540330240566,0.011030766511287149,67.96951427337848,61075.04976388874,115829.22799999997,742.3704733265247
2021-10-16 06:00:00,62172.47,62363.0,61916.99,61932.98,7221.972,-0.0038594646290910297,0.007201494260408623,64.40960669332695,61156.757405423145,108607.25599999998,721.201868088916
2021-10-16 07:00:00,61932.98,62035.89,61602.23,61782.64,7579.467,-0.0024304137828957454,0.007019123818600115,62.20700634284161,61216.365271573326,101027.78899999998,700.6631632254217
2021-10-16 08:00:00,61782.65,62138.37,61545.0,61620.0,10214.394,-0.002635925684733495,0.009629503407984463,59.82361576411074,61254.806674280626,90813.39499999997,692.9993658521776
2021-10-16 09:00:00,61620.0,61757.91,61477.84,61532.66,6424.745,-0.00141840240629833,0.004551566598941228,58.52679146973442,61281.26889577771,84388.64999999998,663.504411148451
2021-10-16 10:00:00,61532.66,61769.02,61410.04,61622.41,6571.997,0.0014575123198469146,0.005825478101229665,59.498389717570774,61313.75852475126,90960.64699999998,641.75266749499
2021-10-16 11:00:00,61622.4,61850.0,61510.0,61687.72,5715.866,0.0010592804679856699,0.005511631812620081,60.22855365988698,61349.37390334638,96676.51299999998,620.1989055310622
2021-10-16 12:00:00,61687.72,61694.95,60500.0,60723.66,25839.478,-0.01575147559940579,0.019678491052746112,46.81263916902008,61289.782103027675,70837.03499999997,661.2525551359861
2021-10-16 13:00:00,60723.67,61150.55,60569.43,61070.0,13956.958,0.0056873392843929385,0.009515637792696948,51.03259771689181,61268.85047416789,84793.99299999997,655.5288011977016
2021-10-16 14:00:00,61069.99,61319.56,60800.04,60940.48,10339.89,-0.0021230971085662124,0.00852503951396505,49.45241920237683,61237.57709567571,74454.10299999997,645.8138868264369
2021-10-16 15:00:00,60945.7,61179.58,60700.0,60988.97,9808.765,0.0007953780248551935,0.007863389068547997,50.07568121254297,61213.900229420884,84262.86799999997,633.9400377674058
2021-10-16 16:00:00,60988.97,61107.08,60580.0,60717.48,8536.526,-0.004461397901473118,0.008680860931646071,46.61039284298085,61166.62211233318,75726.34199999998,626.307177926877
2021-10-16 17:00:00,60717.49,60781.97,60220.0,60644.94,15013.594,-0.00119542785383802,0.009266560408832149,45.70039396665941,61116.93810163478,60712.74799999998,621.7116652178145
2021-10-16 18:00:00,60644.93,61285.64,60554.36,61100.0,8820.987,0.007475663781528547,0.011968576104746298,52.02777192332496,61115.32494909814,69533.73499999997,629.5379748451134
2021-10-16 19:00:00,61100.0,61139.96,60854.62,60884.35,4302.496,-0.0035357031399007267,0.0046865902321367725,49.10739137807438,61093.32733489832,65231.23899999997,604.9524052133193
2021-10-16 20:00:00,60884.34,61141.39,60589.54,61087.98,6587.279,0.0033389571090920553,0.009033692061842584,51.855464006638414,61092.818064908,71818.51799999997,601.1593762695107
2021-10-16 21:00:00,61090.61,61400.0,60715.32,60721.0,6388.577,-0.006025518156771345,0.01127583537820524,46.93654234456189,61057.40682063105,65429.94099999997,607.1251351074029
2021-10-16 22:00:00,60723.69,60980.49,60519.38,60841.3,6253.514,0.0019792326942079572,0.0075788978867973,48.65592916980899,61036.825218666185,71683.45499999997,596.6954825997312
2021-10-16 23:00:00,60841.27,61124.0,60748.52,60925.56,4314.414,0.0013839564139017228,0.006162930632069746,49.88088919742217,61026.228531174165,75997.86899999998,580.8943766997508
2021-10-17 00:00:00,60925.56,61245.2,60531.0,60978.0,10968.185,0.000860352285605239,0.011712420873101727,50.66969720584066,61021.63533772901,86966.05399999997,590.4162069354827
2021-10-17 01:00:00,60978.01,61500.0,60919.12,61130.39,7612.443,0.002495980482827814,0.0095023113708255,52.98538144692012,61031.99292461196,94578.49699999997,589.7350492972338
2021-10-17 02:00:00,61130.39,61250.0,60900.0,61139.99,4311.456,0.00015702903711798218,0.005724567504836033,53.13463237295845,61042.2783603632,98889.95299999998,572.6111172045743
2021-10-17 03:00:00,61140.0,61445.0,61084.31,61175.2,5093.076,0.000575725729119397,0.005896016686500451,53.715000899528576,61054.93756413813,103983.02899999998,557.4738945471049
2021-10-17 04:00:00,61175.21,61319.1,60950.0,60969.59,4971.656,-0.0033666633543001086,0.0060538376590690305,49.83402719078113,61046.8092246964,99011.37299999998,544.0186163651688
2021-10-17 05:00:00,60969.59,61032.82,60671.03,60718.0,5476.014,-0.004135020809961582,0.005958529595836504,45.5018337719082,61015.494060439596,93535.35899999998,531.0022866247997
2021-10-17 06:00:00,60717.99,60911.55,60626.74,60715.02,5278.655,-4.9080554870468614e-05,0.004690931502616733,45.4514330210792,60986.877483254866,88256.70399999998,513.4171232944573
2021-10-17 07:00:00,60715.01,60892.38,60360.0,60389.57,7081.188,-0.005374706003327049,0.008815760734842082,40.21272380433484,60929.99105627822,81175.51599999999,514.7716144877102
2021-10-17 08:00:00,60389.57,60967.13,60375.57,60722.86,7427.69,0.005503825517121323,0.009741965381735935,46.95551402788729,60910.26428901363,88603.20599999999,520.2564991671593
2021-10-17 09:00:00,60722.87,61295.61,60662.3,61264.83,7975.435,0.008885709139494817,0.010337252221217258,55.70400232954624,60944.03245196471,96578.64099999999,528.3317492266478
2021-10-17 10:00:00,61264.83,61547.56,60954.22,61200.0,11310.189,-0.0010587530486258954,0.00969509803921563,54.545133617323025,60968.410313682354,85268.45199999999,532.9751957104585
2021-10-17 11:00:00,61200.0,61399.0,61012.32,61021.05,5933.021,-0.002928302904843909,0.00633682966779497,51.36837629124078,60973.423617141176,79335.431,522.5255388739972
2021-10-17 12:00:00,61021.05,61082.0,60769.32,60925.38,7287.735,-0.0015690499447609083,0.005132179725428061,49.70178625110129,60968.8480345563,72047.696,507.5365718115689
2021-10-17 13:00:00,60925.38,61333.0,60694.16,61075.82,11333.263,0.002466206500431057,0.010459785885805487,52.32135089326965,60979.03584078903,83380.959,516.9153881107422
2021-10-17 14:00:00,61075.82,61188.93,60801.76,61084.51,5581.884,0.00014227204551045666,0.00633826808138427,52.4753211675498,60989.08099880912,88962.84300000001,507.64786038854623
2021-10-17 15:00:00,61084.51,61187.82,60530.43,60820.55,9795.938,-0.004330589928351724,0.010808682262820698,47.4616191553828,60973.03042749397,79166.90500000001,518.34372750365
2021-10-17 16:00:00,60820.55,61059.99,60709.16,61017.12,6847.477,0.0032267552482968783,0.005749697789734986,51.200827561227015,60977.229434399305,86014.38200000001,506.37846125338893
2021-10-17 17:00:00,61017.12,61142.82,60829.01,61071.45,4239.538,0.0008900096640709605,0.005138407553775089,52.2131492653439,60986.20282159938,90253.92000000001,492.623571163861
2021-10-17 18:00:00,61071.45,61094.0,60903.0,61027.86,2882.0,-0.0007140089792788294,0.003129718132013805,51.29375366683877,60990.17017192325,87371.92000000001,471.0790303664424
2021-10-17 19:00:00,61027.86,61055.96,60418.29,60563.24,9070.163,-0.007642372860768133,0.01052899415553062,42.66926413192616,60949.51015554961,78301.75700000001,482.97838534026783
2021-10-17 20:00:00,60563.23,60563.24,58850.0,59452.52,46606.918,-0.01851009755834823,0.028816945017637572,29.778822148092672,60806.93966454488,31694.839000000014,570.85421495882
2021-10-17 21:00:00,59452.52,60793.53,59352.2,60674.11,19307.271,0.020339072390054676,0.02375527222401782,48.28368239779471,60794.28922030251,51002.110000000015,633.0310567474758
2021-10-17 22:00:00,60674.11,61399.49,60674.1,61341.8,19046.347,0.010944419701720326,0.011825378453191777,55.22839737965641,60846.433104083226,70048.45700000002,639.6281241226561
2021-10-17 23:00:00,61338.69,61796.47,61216.94,61571.45,14694.972,0.0037367861842035385,0.009412316909866486,57.34980495586302,60915.482332265776,84743.42900000002,635.3354009710378
2021-10-18 00:00:00,61571.45,62546.85,61442.01,62510.93,20710.946,0.015143132376414977,0.017674349109827618,64.71546465981106,61067.429729192845,105454.37500000001,668.8714437588205
2021-10-18 01:00:00,62508.21,62633.66,62040.14,62144.88,12934.505,-0.005872988224918383,0.009550585663694324,60.34272987001731,61170.04404069829,92519.87000000001,663.489197776048
2021-10-18 02:00:00,62144.87,62383.1,62000.0,62152.14,7714.841,0.00011681696002451732,0.006163906826056167,60.399880688082604,61263.57698920321,100234.71100000001,643.4613979349016
2021-10-18 03:00:00,62152.14,62342.53,61902.92,62175.01,5496.162,0.00036790033806718807,0.0070705256018455094,60.592541016050276,61350.38013308862,105730.873,628.9005837966944
2021-10-18 04:00:00,62175.0,62459.42,62045.21,62404.58,6315.341,0.0036855195920150485,0.0066374935942201535,62.561548346963164,61450.78012041352,112046.214,613.5655420969305
2021-10-18 05:00:00,62404.59,62590.25,62285.68,62409.0,7507.618,7.082562653601511e-05,0.004880225608485951,62.60029452783389,61542.039156564606,119553.83200000001,591.4944319471498
2021-10-18 06:00:00,62409.0,62504.34,62167.35,62303.57,7368.332,-0.0016907682219368103,0.00540883933296275,60.97915991060683,61614.565903558454,112185.50000000001,573.3155439509247
2021-10-18 07:00:00,62303.56,62800.0,61806.31,61929.37,18529.661,-0.006024185399906523,0.016045537036788883,55.48682699861602,61644.5472460767,93655.839,603.3422908115731
2021-10-18 08:00:00,61929.38,62529.14,61521.64,61862.58,22923.767,-0.0010790686548001675,0.016286097346732063,54.54254190424023,61665.31227025986,70732.07200000001,632.2106986107464
2021-10-18 09:00:00,61862.57,62193.19,60620.0,61295.23,23728.515,-0.00921344758257847,0.025665781823479613,47.195124991886274,61630.06633975892,47003.557000000015,699.4235058528361
2021-10-18 10:00:00,61292.74,61552.77,60708.08,61354.81,21194.434,0.0009715448064501744,0.01376729876598094,47.98751867646853,61603.85145025807,68197.99100000001,709.7996840062046
2021-10-18 11:00:00,61354.81,61593.0,60754.91,60983.73,17134.401,-0.0060664634062027965,0.013742845837734038,43.59920843422281,61544.79226451921,51063.59000000001,718.9632780057613
2021-10-18 12:00:00,60983.73,61218.0,60200.0,60652.03,18391.375,-0.005454001721736036,0.016784269215721223,40.071689975687825,61459.76728694595,32672.21500000001,740.3230438624926
2021-10-18 13:00:00,60652.02,61985.0,59897.61,61854.29,39343.773,0.019628352227588988,0.03374689128272266,54.45525586171104,61497.34087866538,72015.98800000001,836.5421121580288
2021-10-18 14:00:00,61853.98,62250.0,61618.77,62114.86,19832.535,0.004203793987941661,0.01016230254724881,56.87133549698489,61556.152223554396,91848.52300000002,821.8769612895984
2021-10-18 15:00:00,62114.85,62214.32,61722.0,62021.07,10692.953,-0.001511085756501246,0.007937947539441027,55.72544445225287,61600.4301070254,81155.57000000002,798.3371783403413
2021-10-18 16:00:00,62021.07,62428.0,61495.47,61856.12,19021.435,-0.002663123008982009,0.015075792015406056,53.67702539947891,61624.78152540394,62134.135000000024,807.9223798874598
2021-10-18 17:00:00,61858.58,62100.01,61730.16,61760.74,7694.323,-0.0015431555036683553,0.005988432133423248,52.475828368160805,61637.72995155594,54439.81200000002,776.6314956097841
2021-10-18 18:00:00,61760.74,62038.0,61700.0,61868.94,5232.606,0.0017503891885158101,0.005463161321335067,53.7405101844864,61659.74995616966,59672.41800000002,745.3006744947995
2021-10-18 19:00:00,61868.94,61868.94,61070.3,61449.9,14672.893,-0.006796068027119928,0.012996603737353509,48.3717787418349,61639.764246058265,44999.52500000002,749.1106263165995
2021-10-18 20:00:00,61449.91,61642.78,61145.24,61386.44,7831.503,-0.0010332448141290448,0.008105047303606477,47.596295675725656,61615.638127386046,37168.022000000026,731.1412958654138
2021-10-18 21:00:00,61386.44,61915.06,61128.32,61814.23,7762.579,0.0069446330005193966,0.012727490094109365,53.059452367911604,61634.55163906356,44930.601000000024,735.112631875027
2021-10-18 22:00:00,61814.22,62124.81,61610.2,62091.45,5960.47,0.004474701443282156,0.008287936583861394,56.24297588163808,61678.065768676555,50891.071000000025,719.3624438839537
2021-10-18 23:00:00,62091.45,62132.98,61850.01,62037.92,5283.513,-0.0008624873117191215,0.004561242543270328,55.46080179913545,61712.33760023117,45607.55800000003,688.1915550350999
2021-10-19 00:00:00,62037.92,62378.0,61824.25,61890.42,9966.392,-0.0023804090274887183,0.008947265182559757,53.26274877037715,61729.29782878058,35641.16600000003,678.5885868183071
2021-10-19 01:00:00,61890.42,62042.34,61694.65,61873.1,6430.274,-0.000279888615208527,0.005619404878695185,52.99713842101938,61742.99327365862,29210.892000000025,654.952973474142
2021-10-19 02:00:00,61873.1,61974.14,61712.15,61782.9,3503.724,-0.001458886200396066,0.0042404937288472696,51.55523064225978,61746.79391426256,25707.168000000027,626.8841896545604
2021-10-19 03:00:00,61782.9,63088.0,61759.07,62634.99,29580.71,0.013697440494718082,0.02121705455688586,62.057338418778976,61831.384017666125,55287.878000000026,677.030318964949
2021-10-19 04:00:00,62634.83,62870.95,62294.95,62474.88,9515.41,-0.002559511690133509,0.00921970558406835,59.44941498986859,61892.669349316966,45772.46800000002,669.8138676103097
2021-10-19 05:00:00,62474.95,62604.99,62327.85,62510.28,6604.771,0.0005664672661395792,0.00443351077614753,59.851154220140806,61951.48941128678,52377.23900000002,641.7657342095732
2021-10-19 06:00:00,62509.69,62547.21,62018.13,62238.71,8664.7,-0.004353869782738297,0.008500818863373,55.32304967548428,61978.843753068984,43712.53900000002,633.7167531946038
2021-10-19 07:00:00,62238.7,62368.97,62050.0,62320.32,6652.482,0.0013103829032343661,0.005118234309451575,56.390796620355864,62011.365300395744,50365.02100000002,611.2348422521321
2021-10-19 08:00:00,62320.32,62620.61,61800.0,62583.46,13941.95,0.004213489604628932,0.013112250425272119,59.73249831286979,62065.850509881864,64306.97100000002,626.1902106626942
2021-10-19 09:00:00,62583.47,62589.84,61935.58,62185.87,13645.525,-0.006373222422109347,0.010521039586645563,53.110308632768024,62077.280937512165,50661.44600000002,628.1951956153586
2021-10-19 10:00:00,62188.65,62455.21,62065.33,62289.99,7373.16,0.001672935206609309,0.006259111616489221,54.53192017385569,62097.53894346338,58034.606000000014,611.1726816428328
2021-10-19 11:00:00,62290.0,62378.39,62109.0,62176.5,5374.625,-0.0018236238758222874,0.00433266587858756,52.65789599993854,62105.059044085916,52659.981000000014,586.7596329540589
2021-10-19 12:00:00,62176.5,62613.42,62030.18,62264.92,12980.686,0.001421070490515436,0.009367072181253874,53.9846925229412,62120.283897030116,65640.66700000002,586.5082306001974
2021-10-19 13:00:00,62264.92,63349.67,62100.0,62637.36,55763.902,0.0059637198592055836,0.01995087276986128,59.174791836228515,62169.5292401701,121404.56900000002,633.8769284144689
2021-10-19 14:00:00,62637.37,62721.98,61300.0,62557.49,42085.561,-0.0012759312517360204,0.022730771327302345,57.6725004713316,62206.477883963424,79319.00800000002,690.1700049562928
2021-10-19 15:00:00,62557.48,62839.0,62356.0,62427.11,17696.009,-0.0020863377935077363,0.0077370232259670515,55.208529497576826,62227.490466443094,61622.99900000002,675.3721474594148
2021-10-19 16:00:00,62427.1,63224.64,62350.0,63207.77,14934.585,0.012427600478626793,0.013837539277212272,64.8828715098082,62320.85042201994,76557.58400000002,689.605565498028
2021-10-19 17:00:00,63207.77,63528.83,63055.32,63435.17,21413.327,0.0035912028636279555,0.007464471207376004,67.1112391519312,62426.97609611328,97970.91100000002,674.1701679624548
2021-10-19 18:00:00,63435.16,63700.0,63105.04,63456.63,15346.153,0.00033824092974645757,0.009375852452296933,67.32197942062213,62525.03837267392,113317.06400000003,668.5122988222794
2021-10-19 19:00:00,63456.62,64377.45,63424.03,64219.99,29537.861,0.011957852519340284,0.014846156157919026,73.76233167037168,62686.46233718116,142854.92500000002,688.8628489064022
2021-10-19 20:00:00,64219.99,64390.0,63902.2,64143.35,16055.145,-0.0011941105475558288,0.007604841343646737,72.22331932342153,62825.21354316391,126799.78000000001,674.5012168416595
2021-10-19 21:00:00,64143.35,64227.13,63712.0,64090.71,13180.452,-0.0008209987729747476,0.008037514329299791,71.12563193779219,62945.73701524354,113619.32800000001,663.1175584958265
2021-10-19 22:00:00,64090.7,64260.76,63824.0,64119.91,8453.973,0.0004555004960568378,0.0068116128048214975,71.38543248980201,63057.563013791776,122073.301,646.9491614604106
2021-10-19 23:00:00,64119.92,64500.0,64015.5,64316.7,10542.341,0.003064393462214077,0.0075330357434383296,73.13950086173772,63177.480822002086,132615.642,635.3456499275242
2021-10-20 00:00:00,64314.75,64400.0,64001.0,64100.72,7859.466,-0.003363721271526461,0.006224579068690648,68.1983470340988,63265.40836276379,124756.17599999999,618.4638177898439
2021-10-20 01:00:00,64100.72,64228.0,63760.0,63871.43,9750.633,-0.0035834397618564147,0.007327219697445321,63.308506341408474,63323.124709167234,115005.54299999999,607.7164022334265
2021-10-20 02:00:00,63871.44,63975.14,63750.0,63824.34,4952.196,-0.0007375342524592816,0.0035274943697028347,62.32023051513623,63370.859498770355,110053.347,580.3895163596103
2021-10-20 03:00:00,63824.34,64082.53,63820.92,63871.45,5346.237,0.0007378473814570696,0.004095883215427246,62.943462931723325,63418.53478460175,115399.58399999999,557.6195509053524
2021-10-20 04:00:00,63871.46,64099.0,63798.73,64075.01,4301.722,0.003181958637251311,0.0046862263462775396,65.59176893278995,63481.0562336873,119701.30599999998,539.2374401263985
2021-10-20 05:00:00,64075.01,64082.9,63518.81,63818.73,10456.837,-0.004007707383092772,0.0088389411697789,59.7975648534225,63513.21564000279,109244.46899999998,541.0126229745132
2021-10-20 06:00:00,63818.74,64226.9,63726.61,63850.01,9328.047,0.0004900181614686411,0.00783539423094845,60.25900974348995,63545.29129333585,118572.51599999999,538.1038641906194
2021-10-20 07:00:00,63850.01,64140.0,63791.14,64033.57,5639.606,0.0028707379956347846,0.0054480798118861804,62.94676430763078,63591.79402730387,124212.12199999999,524.586445319861
2021-10-20 08:00:00,64033.57,64293.66,63984.88,64067.51,7350.414,0.0005298940616920534,0.004819603571295437,63.43912791191653,63637.10031041779,131562.536,509.17169922558566
2021-10-20 09:00:00,64067.52,64225.0,63851.02,64055.85,7335.656,-0.00018201208635476845,0.005838342633811014,63.12877305398274,63676.98123323514,124226.87999999999,499.5151492809012
2021-10-20 10:00:00,64055.85,64130.29,63825.22,63917.87,6892.589,-0.002156381067409818,0.004772843650766205,59.42396876399834,63699.923020546084,117334.291,485.62621004655114
2021-10-20 11:00:00,63916.3,64009.1,63777.0,63856.84,5543.529,-0.0009552751814671889,0.003634692853576822,57.80798256227676,63714.86749477979,111790.762,467.51719504322597
2021-10-20 12:00:00,63856.08,64700.0,63828.0,64431.92,22296.652,0.008965459671554049,0.01353366468048756,66.9331097399311,63783.158209562665,134087.414,496.40882396870984
2021-10-20 13:00:00,64431.93,66415.01,64210.0,66140.27,55570.727,0.02616862730583148,0.033338388246676266,80.45573932348614,64007.64504674717,189658.141,618.4517651138017
2021-10-20 14:00:00,66139.25,67150.0,65822.0,66792.81,52403.343,0.009817650223940136,0.019882379555524014,83.27007980180657,64272.89885181887,242061.484,669.1337818913873
2021-10-20 15:00:00,66792.82,67002.25,66424.3,66914.74,23502.435,0.001823831695347344,0.008637110448310746,83.74120239734798,64524.50277069326,265563.919,662.6206546134309
2021-10-20 16:00:00,66918.39,67024.2,66463.57,66561.04,16765.771,-0.005299850323491056,0.00842279507651909,76.96992942037778,64718.4586972939,248798.148,655.335607855328
2021-10-20 17:00:00,66561.05,66607.67,66223.39,66460.2,11820.669,-0.00151614914004426,0.005782107185954885,75.10533500954115,64884.33882136115,236977.479,635.9744930085188
2021-10-20 18:00:00,66460.2,66789.99,66414.05,66733.84,8375.533,0.0041088983409408135,0.005633423762217225,76.75120372310302,65060.48179075532,245353.012,617.4006006507676
2021-10-20 19:00:00,66733.84,66797.3,66310.0,66450.94,7876.825,-0.004248239558162827,0.007333229597655096,71.48901673549194,65192.906382111956,237476.18699999998,608.1077006042844
2021-10-20 20:00:00,66450.95,66499.43,65730.72,66084.24,19647.489,-0.005533639230447833,0.011632274200323584,65.24464696899918,65277.79529810129,217828.69799999997,619.5792934182635
2021-10-20 21:00:00,66084.24,66168.99,65642.0,65903.77,7730.658,-0.0027346440402739266,0.007996355898911477,62.35783111485591,65337.411936377364,210098.03999999998,612.9657724598165
2021-10-20 22:00:00,65903.76,66197.21,65535.8,65978.79,8003.057,0.0011376789788066384,0.010024585173508085,63.08894887517213,65398.495561484284,218101.09699999998,616.4260744269728
2021-10-20 23:00:00,65978.78,66264.04,65927.68,66064.24,5987.777,0.0012942752363144818,0.00509140799924438,63.94788937513958,65461.899793723875,224088.87399999998,596.4213548250463
2021-10-21 00:00:00,66064.25,66109.3,65670.0,65748.75,10554.318,-0.004786942507706566,0.006681495845928674,58.5321317063774,65489.21886098827,213534.55599999998,585.1984009089717
2021-10-21 01:00:00,65748.74,65838.99,64727.2,65125.01,20407.216,-0.009532005845927786,0.017071628856563832,49.59019649771204,65454.532302798914,193127.33999999997,622.8120865583315
2021-10-21 02:00:00,65125.0,65455.99,64200.0,65023.22,39722.723,-0.0015642167512345299,0.019316022799239992,48.29357640318266,65413.45494062759,153404.61699999997,668.0390803755935
2021-10-21 03:00:00,65023.22,65263.6,64531.86,65125.63,16513.776,0.0015737368580071047,0.011235822210088378,49.718039033717766,65386.0430415202,169918.39299999998,672.589146063051
2021-10-21 04:00:00,65125.63,65265.63,64666.0,65094.55,9643.915,-0.0004773453790364512,0.00921167747530319,49.27437825103269,65358.28179947066,160274.47799999997,667.3777784871186
2021-10-21 05:00:00,65094.54,65221.35,64852.26,64876.02,7474.05,-0.0033627644463116706,0.005689159106862544,46.15565587830447,65312.352104282974,152800.42799999999,646.0715085951813
