Date,Open,High,Low,Close,RSI,ATR,Regime,Position_Size,Portfolio_Value
2025-10-27 22:00:00,114258.0,114555.1,114012.0,114078.9,44.845059134528185,586.7197829475208,1,-0.001374220447328076,101.6615725686797
2025-10-27 23:00:00,114078.9,114180.2,113792.4,114064.1,44.67587364171805,572.5112270226981,1,-0.001374220447328076,101.69736826289167
2025-10-28 00:00:00,114064.2,114331.3,113710.0,113921.6,42.993996870228294,575.9961393782198,1,-0.001374220447328076,102.04202275108156
2025-10-28 01:00:00,113921.5,114500.1,113921.5,114377.6,49.54035781044118,576.1821294226331,0,-0.001374220447328076,100.92347304966272
2025-10-28 02:00:00,114377.5,114428.3,113477.5,113878.4,43.63305308395316,602.9405487495882,1,0.0,100.3512210126964
2025-10-28 03:00:00,113878.4,114066.0,113661.9,113863.9,43.47090678365854,588.7376524103323,1,-0.0013952552307558116,100.35425559236491
2025-10-28 04:00:00,113864.0,114034.0,113706.8,113914.2,44.244941400964954,570.0563915238798,1,-0.0013952552307558116,100.23073643729656
2025-10-28 05:00:00,113914.1,113949.0,113422.0,113561.9,40.103081095495966,566.9809349864598,1,-0.0013952552307558116,101.09586165261624
2025-10-28 06:00:00,113561.8,114140.7,113561.8,114060.1,47.57671496679184,567.8322967731409,0,-0.0013952552307558116,99.87245721812212
2025-10-28 07:00:00,114060.1,114320.6,114039.0,114128.7,48.52906040864857,547.387132717917,1,0.0,100.03250649846284
2025-10-28 08:00:00,114128.8,114430.3,114058.0,114370.5,51.84944533817379,534.8809089523517,1,-0.0013877736446301367,99.40968977937602
2025-10-28 09:00:00,114370.5,114588.0,114138.0,114470.0,53.18769706408828,528.8179868843265,1,-0.0013877736446301367,99.15079082216607
2025-10-28 10:00:00,114470.0,114555.0,114364.7,114543.5,54.20032032686601,504.63813067830336,1,-0.0013877736446301367,98.97126842349671
2025-10-28 11:00:00,114543.4,114619.2,114217.2,114290.7,50.17972310936361,497.30683562985314,1,-0.0013877736446301367,99.58872777565472
2025-10-28 12:00:00,114290.6,114467.6,114080.8,114402.2,51.87538199836975,489.413490227721,1,-0.0013877736446301367,99.3163910756325
2025-10-28 13:00:00,114402.1,115470.0,114402.1,115469.9,64.3781864525673,530.7339552114548,0,-0.0013877736446301367,96.7085534557785
2025-10-28 14:00:00,115470.0,116074.3,114130.7,115021.8,57.61312200837855,631.6529584106371,1,0.0,98.09003306120945
2025-10-28 15:00:00,115021.8,115354.2,114444.0,114571.9,51.7349417878204,651.54917566702,1,0.0,98.09003306120945
2025-10-28 16:00:00,114571.7,115450.1,114468.0,115296.1,58.98854613829271,675.1599488336619,0,0.0,98.09003306120945
2025-10-28 17:00:00,115296.1,115554.5,115170.2,115246.7,58.344416267123066,654.3842382026862,2,0.001347046595796229,97.93575352394014
2025-10-28 18:00:00,115246.6,115324.5,114589.1,114971.1,54.75234131403207,660.1710783310654,1,0.001347046595796229,97.2526608070255
2025-10-28 19:00:00,114971.1,115040.9,113500.0,113629.0,41.388853222788306,723.080287021703,1,0.0,97.58865588475955
2025-10-28 20:00:00,113629.0,113647.4,112268.1,112744.6,35.278386411868,769.9531236630091,1,-0.0013598233885498943,99.67360517004394
2025-10-28 21:00:00,112744.6,113166.0,112121.4,112935.5,37.425859676844354,789.5707576870803,0,-0.0013598233885498943,99.21672626866541
2025-10-28 22:00:00,112935.4,113233.0,112768.0,113164.2,39.99456302544108,766.3871321380032,0,0.0,98.46867143518054
2025-10-28 23:00:00,113164.2,113164.2,112716.7,112833.5,37.591519408762785,743.6094798424315,1,0.0,98.46867143518054
2025-10-29 00:00:00,112833.5,112871.3,112371.1,112382.5,34.54326563521224,726.2230884251147,1,-0.0013817592272894943,99.53349534983052
2025-10-29 01:00:00,112382.5,112927.5,112036.1,112435.4,35.20693773402057,738.0214392518918,0,-0.0013817592272894943,99.3893194830969
2025-10-29 02:00:00,112435.4,112743.3,112352.2,112617.9,37.55906336580303,713.2413364481856,1,0.0,98.93941141478318
2025-10-29 03:00:00,112617.9,112617.9,112276.0,112459.6,36.32718868933833,686.7169552733147,1,-0.0013910228131887269,99.29484741476497
2025-10-29 04:00:00,112459.6,112843.0,112443.5,112755.6,40.27199140719909,666.201458468078,0,-0.0013910228131887269,98.57018017000618
2025-10-29 05:00:00,112755.5,113320.0,112750.0,112987.0,43.23289545331124,659.3299257203581,0,0.0,98.6837392698068
2025-10-29 06:00:00,112987.0,113309.0,112909.5,113232.1,46.27111243721156,640.7706453117612,0,0.0,98.6837392698068
2025-10-29 07:00:00,113232.1,113525.0,113168.6,113511.9,49.58810250218761,620.4584563609208,0,0.0,98.6837392698068
2025-10-29 08:00:00,113512.0,113581.7,112888.0,113005.4,44.261187068942284,625.6899951922834,1,0.0013765010879375709,97.36861091443602
2025-10-29 09:00:00,113005.3,113043.6,112700.0,112935.2,43.562704627431714,605.5407098214064,1,0.0,97.90679169441775
2025-10-29 10:00:00,112935.2,113154.4,112666.0,112810.3,42.28414782278149,597.1735162627341,1,-0.0013726374668791906,98.17675144013285
2025-10-29 11:00:00,112810.4,113210.0,112692.4,113084.5,46.029166702596946,591.4896936725393,0,-0.0013726374668791906,97.51432757971669
2025-10-29 12:00:00,113084.6,113281.6,113001.2,113102.5,46.275611761909715,569.2690012673585,1,0.0,97.63811979149
2025-10-29 13:00:00,113102.4,113593.0,112647.2,112824.7,43.011325490020496,596.1640726054045,1,-0.0013668459111855103,98.27447678591174
2025-10-29 14:00:00,112824.7,112874.2,112190.8,112438.9,38.906686376951036,602.3952102764467,1,-0.0013668459111855103,99.20257609437401
2025-10-29 15:00:00,112439.0,112517.0,111326.5,111460.6,30.863445514928088,644.4026952567006,1,-0.0013668459111855103,101.55602231902047
2025-10-29 16:00:00,111460.7,111480.3,110888.0,111060.0,28.284844222070234,640.6810741669365,1,-0.0013668459111855103,102.5197252297773
2025-10-29 17:00:00,111060.0,111872.7,110941.6,111819.3,38.73328573796459,661.4252831550118,0,-0.0013668459111855103,100.67793590244851
2025-10-29 18:00:00,111819.3,111963.0,109026.4,110743.0,31.686123041417687,823.9377629296544,1,0.0,99.3137157617162
2025-10-29 19:00:00,110743.0,111398.3,110100.0,110605.6,30.91289479593594,857.8207798632507,1,0.0,99.3137157617162
2025-10-29 20:00:00,110605.9,111494.1,110342.1,111372.0,39.74537088000899,878.8335813015899,0,0.0,99.3137157617162
2025-10-29 21:00:00,111371.9,111744.0,111318.3,111558.3,41.69665707947363,846.4668969229047,1,0.0,99.3137157617162
2025-10-29 22:00:00,111558.2,111562.8,110900.2,110974.9,37.59125554762823,833.3335471426976,1,-0.0014095474440065623,100.72853289610094
2025-10-29 23:00:00,110974.9,111023.3,109686.4,109985.6,31.862273839767894,869.3025794896485,1,-0.0014095474440065623,103.18279180008695
2025-10-30 00:00:00,109985.6,110524.6,109670.6,110496.3,37.184348975618406,868.2095380975308,0,-0.0014095474440065623,101.91584545189565
2025-10-30 01:00:00,110496.3,110675.0,110189.0,110405.5,36.6364364072709,840.90885680485,1,0.0,100.73077496243748
2025-10-30 02:00:00,110405.5,110957.9,110251.4,110925.8,41.917808157333496,831.3082241759321,0,-0.0014445873954696642,99.37523030525226
2025-10-30 03:00:00,110925.9,110940.7,110460.7,110694.5,40.30931558965409,806.214779591937,1,0.0,99.91346650894941
2025-10-30 04:00:00,110694.4,110694.5,107817.3,108503.7,28.970113933579952,954.1422953353699,1,-0.0014291254034527752,105.39121792980754
2025-10-30 05:00:00,108503.7,110385.0,108366.0,110199.7,42.463684905563646,1030.2035599542721,0,-0.0014291254034527752,101.12533576551715
2025-10-30 06:00:00,110199.7,110933.0,109917.2,110720.0,45.8615362076944,1029.174734243253,2,0.0,100.55573934523201
2025-10-30 07:00:00,110720.1,111565.1,110601.7,111313.5,49.52341425890483,1024.4765389401641,2,0.0,100.55573934523201
2025-10-30 08:00:00,111313.6,111400.0,110594.6,110649.6,45.79215314396352,1008.828214730152,2,0.0,100.55573934523201
2025-10-30 09:00:00,110649.6,110749.8,110058.5,110129.5,43.0553648347471,986.1476279637128,2,0.0,100.55573934523201
2025-10-30 10:00:00,110129.6,110193.4,109752.4,110055.2,42.663091213606535,947.2085116805905,2,0.0,100.55573934523201
2025-10-30 11:00:00,110055.2,110103.0,109638.6,109666.0,40.57756106656665,912.7221894176907,2,0.0,100.55573934523201
2025-10-30 12:00:00,109665.9,109736.3,108216.5,108337.8,34.39781853693505,956.0848901735702,1,0.0,100.55573934523201
2025-10-30 13:00:00,108337.9,108682.0,107350.0,107582.2,31.462279977642794,982.9359694468866,1,0.0,100.55573934523201
2025-10-30 14:00:00,107582.2,108320.9,107564.8,108212.1,36.339697443155856,966.7334002006797,0,0.0,100.55573934523201
2025-10-30 15:00:00,108212.1,108292.2,107254.1,107670.6,34.09352197557446,971.8310144720592,1,0.0,100.55573934523201
2025-10-30 16:00:00,107670.5,108184.0,107516.1,108100.0,37.397970911215076,950.1216562954831,0,0.0,100.55573934523201
2025-10-30 17:00:00,108100.0,108113.5,106745.3,107446.3,34.55735470787124,979.9843951315198,1,0.0,100.55573934523201
2025-10-30 18:00:00,107446.2,107521.5,106736.8,106793.7,31.948397989900386,966.0355097649825,1,0.0,100.55573934523201
2025-10-30 19:00:00,106793.7,107122.1,106200.0,106495.1,30.802515747846996,962.8972590674841,1,0.0,100.55573934523201
2025-10-30 20:00:00,106494.3,107600.0,106257.0,107441.2,38.34773496822768,990.0474548483782,0,0.0,100.55573934523201
2025-10-30 21:00:00,107441.2,107886.6,107333.7,107847.7,41.30889600636457,958.8226366449233,2,0.0,100.55573934523201
2025-10-30 22:00:00,107847.7,107865.6,107396.7,107858.7,41.39093014784429,923.8281625988581,2,0.0,100.55573934523201
2025-10-30 23:00:00,107858.6,108300.0,107530.3,108263.5,44.46706578948668,912.8190081275109,2,0.0,100.55573934523201
2025-10-31 00:00:00,108263.6,109583.4,108226.6,109276.3,51.34747001451001,944.5319361184022,2,0.0,100.55573934523201
2025-10-31 01:00:00,109276.3,110014.4,109122.9,109585.3,53.250559545215346,940.7439406813735,2,0.0,100.55573934523201
2025-10-31 02:00:00,109585.3,109644.1,108511.7,108816.3,48.19774820123873,954.4336592041332,2,0.0,100.55573934523201
2025-10-31 03:00:00,108816.3,109287.0,108568.7,109186.2,50.6247009536353,937.5669692609811,2,0.0,100.55573934523201
2025-10-31 04:00:00,109186.3,110200.0,109062.7,110052.5,55.84248364722583,951.8336143137684,2,0.0,100.55573934523201
2025-10-31 05:00:00,110052.5,110052.5,109645.3,109856.6,54.44142429754948,912.9312132913561,2,0.0,100.55573934523201
2025-10-31 06:00:00,109856.6,109930.4,109470.9,109604.2,52.60995625277994,880.5432694848307,2,0.0,100.55573934523201
2025-10-31 07:00:00,109604.2,109785.6,109209.3,109400.1,51.11256302896807,858.8116073787717,2,0.0,100.55573934523201
2025-10-31 08:00:00,109400.0,110064.1,109159.0,110013.0,55.233121105784896,862.1179211374313,2,0.0,100.55573934523201
2025-10-31 09:00:00,110013.0,110410.0,109761.0,109813.3,53.6464997750531,846.8952124847576,2,0.0,100.55573934523201
2025-10-31 10:00:00,109813.3,110083.9,109665.4,109780.1,53.37200635709994,816.295554450132,2,0.0,100.55573934523201
2025-10-31 11:00:00,109780.2,110500.0,109408.6,110375.7,57.56668587018098,835.9458719894079,2,0.0,100.55573934523201
2025-10-31 12:00:00,110375.7,110666.0,109566.7,109610.7,51.19608707867781,854.7568811330218,2,0.0,100.55573934523201
2025-10-31 13:00:00,109610.7,110200.0,109308.1,110120.9,54.78953767030939,857.4099610520913,2,0.0,100.55573934523201
2025-10-31 14:00:00,110120.8,111100.0,109541.0,110750.5,58.81913328772641,907.5235352626562,0,0.0,100.55573934523201
2025-10-31 15:00:00,110750.5,111233.0,110081.9,110160.1,53.96203235780536,924.921854172467,1,0.0014375849676821686,98.96140032471757
2025-10-31 16:00:00,110160.1,110273.2,108627.2,108812.9,44.8591321194259,976.4274360172908,1,0.0,99.64188573997133
2025-10-31 17:00:00,108812.8,109387.2,108600.0,109269.5,48.05732264831973,962.911190587484,0,-0.001449886172395809,98.44413676799854
2025-10-31 18:00:00,109269.5,109837.4,108919.5,109415.8,49.07648232851026,959.6961055455206,2,0.0,98.91490285023924
2025-10-31 19:00:00,109415.7,110231.0,109076.5,109802.8,51.77215456181952,973.6106694351263,2,0.0,98.91490285023924
2025-10-31 20:00:00,109802.7,109802.7,109405.2,109455.4,49.251729953365896,932.4670501897606,2,0.0,98.91490285023924
2025-10-31 21:00:00,109455.4,109718.7,109277.7,109530.1,49.81745528219107,897.362260890492,2,0.0,98.91490285023924
2025-10-31 22:00:00,109530.2,109770.3,109436.1,109543.0,49.92127776549404,857.1363851125997,2,0.0,98.91490285023924
2025-10-31 23:00:00,109543.0,109641.9,109475.6,109557.3,50.04465972528203,807.7909290331274,2,0.0,98.91490285023924
2025-11-01 00:00:00,109557.2,109725.0,109351.5,109689.7,51.24243963151682,776.7701483879041,2,0.0,98.91490285023924
2025-11-01 01:00:00,109689.7,110052.5,109656.2,109690.0,51.245292157525554,749.5937092173398,2,0.0,98.91490285023924
2025-11-01 02:00:00,109690.0,109847.3,109432.0,109750.0,51.8520013352759,725.7155871303872,2,0.0,98.91490285023924
2025-11-01 03:00:00,109750.0,110300.0,109750.0,110194.6,56.20138095575631,713.164473763931,2,0.0,98.91490285023924
2025-11-01 04:00:00,110194.6,110557.0,110073.2,110245.8,56.68662066114389,696.7812970665076,2,0.0,98.91490285023924
2025-11-01 05:00:00,110245.8,110338.0,110000.0,110087.7,54.67238390767326,671.1540615617571,2,0.0,98.91490285023924
2025-11-01 06:00:00,110087.7,110125.0,109885.5,109956.2,52.98595032124093,640.3216285930602,2,0.0,98.91490285023924
2025-11-01 07:00:00,109956.2,110224.0,109945.0,110025.3,53.792535702257794,614.512940836413,2,0.0,98.91490285023924
2025-11-01 08:00:00,110025.3,110237.6,110025.3,110200.3,55.85800764697851,585.7834450623837,2,0.0,98.91490285023924
2025-11-01 09:00:00,110200.3,110213.4,109925.0,109954.6,52.32177046614207,564.5417704150702,2,0.0,98.91490285023924
2025-11-01 10:00:00,109954.6,110151.0,109803.0,110119.4,54.40671067381855,549.0745010997081,2,0.0,98.91490285023924
2025-11-01 11:00:00,110119.5,110207.1,109958.6,110096.2,54.04839013027904,527.6048938783003,2,0.0,98.91490285023924
2025-11-01 12:00:00,110096.3,110164.4,109956.5,109972.0,52.07125840083923,504.7688300298499,2,0.0,98.91490285023924
2025-11-01 13:00:00,109972.1,110015.0,109654.5,109899.6,50.90231882182187,494.46391359914634,2,0.0,98.91490285023924
2025-11-01 14:00:00,109899.7,109945.8,109679.5,109880.0,50.57133967101741,478.16649119920754,2,0.0,98.91490285023924
2025-11-01 15:00:00,109880.0,110300.0,109854.4,110253.2,56.386412158001995,475.8403132564074,2,0.0,98.91490285023924
2025-11-01 16:00:00,110253.1,110486.4,110144.0,110413.7,58.64000205199051,466.30886230952075,2,0.0,98.91490285023924
2025-11-01 17:00:00,110413.8,110455.5,110125.1,110160.1,53.90078040667502,456.6010864302688,2,0.0,98.91490285023924
2025-11-01 18:00:00,110160.1,110325.1,110145.5,110294.9,55.939187273219346,436.8152945423929,2,0.0,98.91490285023924
2025-11-01 19:00:00,110294.9,110294.9,110171.7,110249.0,55.046631173111585,414.41420207507895,2,0.0,98.91490285023924
2025-11-01 20:00:00,110249.0,110487.0,110248.9,110358.4,56.81526899768608,401.820330498288,2,0.0,98.91490285023924
2025-11-01 21:00:00,110358.4,110389.9,109803.5,109815.2,46.94003872488252,415.0045926055527,1,0.0,98.91490285023924
2025-11-01 22:00:00,109815.2,110060.2,109815.1,110044.0,50.81771714341557,402.8685502765841,0,-0.0014261710842052113,98.30849473979934
2025-11-01 23:00:00,110044.0,110100.0,109922.4,110047.2,50.87179436930538,386.7779395425428,1,0.0,98.52431575527761
2025-11-02 00:00:00,110047.3,110088.0,109846.7,109932.3,48.79709844365353,376.3866581466471,1,-0.0014175447742349606,98.77924743770086
2025-11-02 01:00:00,109932.2,110058.0,109872.1,109930.0,48.754235475768006,362.78046827902904,1,-0.0014175447742349606,98.76940226320852
2025-11-02 02:00:00,109930.0,110234.4,109836.7,109976.4,49.71388174702847,365.2747205448125,0,-0.0014175447742349606,98.6536398867654
2025-11-02 03:00:00,109975.9,110048.4,109911.7,110008.5,50.40580163456422,348.94795479161144,1,0.0,98.54600704525859
2025-11-02 04:00:00,110008.4,110799.7,109974.1,110624.8,61.39021569347905,382.99452944935285,0,-0.0014183556527146484,96.97529769605478
2025-11-02 05:00:00,110624.8,110667.0,110230.0,110452.7,57.55655064540274,386.8520630601134,2,0.0,97.60758066991397
2025-11-02 06:00:00,110453.1,110675.4,110244.8,110610.0,60.01437813034258,389.9769156986761,2,0.0,97.60758066991397
2025-11-02 07:00:00,110609.9,110988.0,110375.0,110844.1,63.41029469266429,405.90713600591357,2,0.0,97.60758066991397
2025-11-02 08:00:00,110844.0,110966.2,110650.4,110805.7,62.47303433031982,399.47091200549136,2,0.0,97.60758066991397
2025-11-02 09:00:00,110805.7,110999.9,110464.0,110657.1,58.84806029563486,409.21584686224156,1,0.0,97.60758066991397
2025-11-02 10:00:00,110657.2,110814.0,110302.1,110450.0,54.13366790560224,416.5504292292239,1,0.0,97.60758066991397
2025-11-02 11:00:00,110449.9,111193.5,110434.3,111145.4,64.43614534205776,441.0253985699934,0,0.0,97.60758066991397
2025-11-02 12:00:00,111145.4,111216.0,110614.8,110690.8,55.63786937809108,452.4664415292794,1,0.0013904789227507134,96.41281331438181
2025-11-02 13:00:00,110690.8,110726.3,110109.2,110513.0,52.61206805008669,464.22598142004557,1,0.0,96.91223494674887
2025-11-02 14:00:00,110513.0,110625.0,110138.5,110370.7,50.25637394090159,465.8169827471852,1,0.0,96.91223494674887
2025-11-02 15:00:00,110370.7,110510.0,110030.0,110066.1,45.55446557457943,466.8300554081005,1,-0.0013902636478614256,97.62609363105297
2025-11-02 16:00:00,110066.2,110097.3,109661.2,110068.1,45.590460629438816,464.6350514503795,1,-0.0013902636478614256,97.6211999030125
2025-11-02 17:00:00,110068.2,110222.0,109970.1,110142.2,46.988826728641854,449.43969063249483,1,-0.0013902636478614256,97.42458491129109
2025-11-02 18:00:00,110142.1,110286.2,110121.0,110283.2,49.64103845862668,429.1368555873164,1,-0.0013902636478614256,97.0795770844378
2025-11-02 19:00:00,110283.2,110283.2,109900.4,110125.2,46.81456798654047,425.82708018822257,1,-0.0013902636478614256,97.4661815996351
2025-11-02 20:00:00,110125.3,110172.5,109834.8,110045.6,45.41171499566718,419.53228874620646,1,-0.0013902636478614256,97.66095197564589
2025-11-02 21:00:00,110045.6,110091.2,109922.6,109947.6,43.67641018889048,401.6085538357625,1,-0.0013902636478614256,97.90074464962902
2025-11-02 22:00:00,109947.5,109982.4,109368.9,109860.9,42.14213894263668,416.74365713320805,1,-0.0013902636478614256,98.11288776018353
2025-11-02 23:00:00,109860.9,110700.0,109860.9,110494.9,54.67946864207177,446.9119673379793,0,-0.0013902636478614256,96.56157597135383
2025-11-03 00:00:00,110494.9,110711.0,109700.0,109700.1,42.303653077635396,487.2039696709808,1,0.0,96.66131424384024
2025-11-03 01:00:00,109700.0,109846.2,109310.0,109614.2,41.21784074858345,490.70368612305344,1,-0.0013951407600000397,96.84061703674506
2025-11-03 02:00:00,109614.2,109713.2,108600.0,108991.7,34.33926179288882,535.1677085428352,1,-0.0013951407600000397,98.3691332534011
2025-11-03 03:00:00,108991.7,109116.4,107850.0,107886.0,26.02988610772222,587.3985865040609,1,-0.0013951407600000397,101.08412181686549
2025-11-03 04:00:00,107886.0,107952.1,107435.0,107843.8,25.77354899428994,582.3772588966283,1,-0.0013951407600000397,101.18774171139222
2025-11-03 05:00:00,107843.8,108088.8,107333.0,107556.9,24.040222091276064,594.7645975468694,1,-0.0013951407600000397,101.89220966730969
2025-11-03 06:00:00,107556.8,107666.0,106946.7,107452.8,23.42464267074527,603.6599834363789,1,-0.0013951407600000397,102.14782177679385
2025-11-03 07:00:00,107452.8,107801.5,107222.0,107420.5,23.22591655020912,601.9342703337803,1,-0.0013951407600000397,102.22713273871834
2025-11-03 08:00:00,107420.6,107677.5,106925.7,107548.6,25.910458398069593,612.6389653099391,0,-0.0013951407600000397,101.91258988353175
2025-11-03 09:00:00,107548.5,107881.4,107029.0,107173.1,23.334709987204235,629.7647535020859,1,0.0,99.58582113675946
2025-11-03 10:00:00,107173.1,107577.5,106618.7,106925.9,21.798408868248927,653.26727110908,1,0.0,99.58582113675946
2025-11-03 11:00:00,106926.0,107873.9,106918.8,107737.4,36.56354859412011,674.8267517441451,0,0.0,99.58582113675946
2025-11-03 12:00:00,107737.4,108216.9,107650.5,107717.2,36.37941829836258,667.0819837624201,1,0.0,99.58582113675946
2025-11-03 13:00:00,107717.1,108013.6,107512.0,107855.0,38.64917774042493,655.2618420651048,0,-0.0014638103305062004,99.19822464653511
2025-11-03 14:00:00,107855.0,108280.0,107317.6,108016.5,41.29269606115586,677.2002819175968,0,0.0,99.31927257545814
2025-11-03 15:00:00,108016.5,108117.0,105500.0,105718.8,24.872305989333185,815.7574046377686,1,0.0,99.31927257545814
2025-11-03 16:00:00,105718.8,106758.0,105300.0,106644.0,35.92191124119731,861.6318757350708,0,0.0,99.31927257545814
2025-11-03 17:00:00,106644.1,107797.2,106489.5,107433.2,43.54893315404939,893.493884611137,0,0.0,99.31927257545814
2025-11-03 18:00:00,107433.3,107550.1,106747.5,106905.9,40.11342803256368,887.0014642817705,2,0.0,99.31927257545814
2025-11-03 19:00:00,106905.9,107350.0,106400.0,107034.7,41.33091733195095,891.5013596902155,2,0.0,99.31927257545814
2025-11-03 20:00:00,107034.7,107120.0,106259.9,106615.9,38.58416029686421,889.2584054266291,2,0.0,99.31927257545814
2025-11-03 21:00:00,106615.8,107061.3,106038.0,106849.3,40.93985273924659,898.832805039013,2,0.0,99.31927257545814
2025-11-03 22:00:00,106849.3,106849.3,105750.1,106441.6,38.18466189152775,913.1447475362262,2,0.0,99.31927257545814
2025-11-03 23:00:00,106441.6,106716.6,105984.3,106544.0,39.2897861250235,900.2272655693531,2,0.0,99.31927257545814
2025-11-04 00:00:00,106544.0,106777.0,105820.0,106428.8,38.45682358803415,904.282460885828,2,0.0,99.31927257545814
2025-11-04 01:00:00,106428.8,107271.9,106224.0,106991.0,44.626607858293745,914.5408565368399,2,0.0,99.31927257545814
2025-11-04 02:00:00,106990.9,107192.2,106404.8,106438.0,40.34239783808919,905.459366784208,2,0.0,99.31927257545814
2025-11-04 03:00:00,106438.0,107192.2,106150.0,107097.2,46.88795540861434,915.2265548710501,2,0.0,99.31927257545814
2025-11-04 04:00:00,107097.1,107247.8,106659.2,106702.8,43.79209768802953,891.8960866659755,2,0.0,99.31927257545814
2025-11-04 05:00:00,106702.7,106702.8,104131.8,104164.3,30.04270152036132,1011.8320804755487,1,0.0,99.31927257545814
2025-11-04 06:00:00,104164.3,105190.0,104125.3,104702.4,34.7214418028089,1015.6083604415808,0,0.0,99.31927257545814
2025-11-04 07:00:00,104702.4,104900.0,104274.2,104442.9,33.55591037814506,987.7649061243252,1,0.0,99.31927257545814
2025-11-04 08:00:00,104442.9,104591.7,103700.2,104018.4,31.68234614614724,980.8888414011592,1,0.0,99.31927257545814
2025-11-04 09:00:00,104018.5,104125.5,103600.0,103822.3,30.826092141619952,948.3610670153622,1,0.0,99.31927257545814
2025-11-04 10:00:00,103822.4,104096.1,103550.0,103787.0,30.665429049340986,919.6281336571226,1,0.0,99.31927257545814
2025-11-04 11:00:00,103787.0,104656.0,103731.2,104530.7,37.99731809309902,919.997552681614,0,0.0,99.31927257545814
2025-11-04 12:00:00,104530.7,104596.4,103777.0,103907.3,34.686187438514324,912.8120132043555,1,0.0,99.31927257545814
2025-11-04 13:00:00,103907.3,104191.0,103513.2,103870.0,34.49251183734016,896.025440832616,1,0.0,99.31927257545814
2025-11-04 14:00:00,103870.1,104651.2,102870.0,104458.4,40.167966098164115,959.2521950588575,0,0.0,99.31927257545814
2025-11-04 15:00:00,104458.4,104800.0,103136.3,103157.7,33.29980424597203,1009.5698954117961,1,0.0,99.31927257545814
2025-11-04 16:00:00,103157.7,103474.1,102110.0,102227.4,29.424543122646313,1034.893474310954,1,0.0,99.31927257545814
2025-11-04 17:00:00,102227.4,102227.4,100725.0,101074.8,25.46974621205058,1068.2867975744568,1,0.0,99.31927257545814
2025-11-04 18:00:00,101074.8,101469.5,99980.0,101317.3,27.672351190710714,1098.373454890567,0,0.0,99.31927257545814
2025-11-04 19:00:00,101317.3,101674.6,100367.9,100507.0,25.012375123142917,1113.2539223983845,1,0.0,99.31927257545814
2025-11-04 20:00:00,100507.0,101077.2,99482.6,100710.1,26.908842072799573,1147.6357850842137,0,0.0,99.31927257545814
2025-11-04 21:00:00,100710.0,100793.8,98888.8,100274.1,25.422446925140363,1201.7332290067698,1,0.0,99.31927257545814
